CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
20.26	30.08	20.77	32.66	35.75	30.53	29.32	21.11	37.39	37.81	32.96	37.09	37.39	18.85	7.4	35.42	36.71	29.72	41.33	29.35	19.42	33.41	34.0	35.08
6.99	23.37	14.21	9.65	27.91	31.15	8.2	26.09	9.9	8.71	25.32	16.16	25.09	21.95	23.07	24.45	20.51	6.52	22.76	7.75	21.84	11.74	14.29	16.04
7.31	6.35	41.28	47.98	34.71	40.74	25.95	33.63	29.15	20.04	21.06	47.98	32.83	16.59	19.69	15.29	19.11	25.95	26.34	18.13	33.63	24.91	37.3	33.63
14.81	18.84	16.79	40.03	40.03	40.03	24.4	40.84	47.3	23.8	57.82	40.03	23.8	19.9	20.16	47.3	40.03	47.3	37.03	40.03	57.82	12.11	33.12	57.49
34.75	23.64	89.85	79.38	89.85	89.85	12.43	89.85	41.79	4.75	89.85	80.59	34.46	30.23	89.85	70.65	58.38	26.57	35.93	68.28	89.85	19.86	60.04	89.85
7.33	43.78	60.84	58.35	60.84	65.23	24.19	60.84	37.84	7.93	72.81	66.0	40.49	5.94	27.75	40.84	11.37	31.11	54.76	43.72	65.23	31.21	16.77	77.84
9.04	28.3	21.43	15.96	13.88	16.26	17.38	16.26	17.11	9.19	14.13	25.98	21.8	10.69	17.4	28.31	12.38	9.04	28.31	28.23	22.99	12.99	14.83	22.99
5.61	4.93	7.47	14.32	31.7	14.32	4.46	31.7	4.46	4.07	32.47	14.32	4.93	4.46	3.46	4.46	4.93	16.59	16.59	18.36	100.0	4.46	14.32	14.32
14.67	19.33	52.08	9.43	52.72	62.57	33.06	73.83	26.3	31.82	73.83	40.89	60.49	16.5	25.29	52.72	21.13	18.94	30.19	33.07	73.83	3.76	15.89	73.83
29.27	21.89	62.0	45.55	44.03	51.98	24.87	34.22	32.39	19.71	40.64	45.55	34.91	46.45	13.6	56.48	35.57	29.72	61.97	26.24	31.07	17.56	34.91	29.11
20.62	26.9	25.11	36.35	44.3	47.05	11.92	93.43	27.78	21.0	74.45	21.16	40.84	24.64	21.91	37.37	13.39	17.08	16.51	24.07	78.45	12.83	12.46	86.68
11.09	36.34	16.9	38.88	38.88	100.0	9.03	100.0	70.17	16.9	100.0	100.0	60.11	29.54	37.6	38.88	38.88	38.16	15.69	36.34	70.17	13.67	38.88	60.11
19.88	36.1	30.67	30.67	25.95	26.22	33.83	23.81	16.3	27.71	35.52	31.43	34.15	7.57	31.35	31.43	34.46	20.53	14.46	32.27	27.34	20.74	27.34	21.75
32.49	29.46	44.22	48.62	41.43	42.14	14.75	54.4	44.22	28.34	58.39	40.11	21.9	11.41	35.83	21.43	42.76	21.66	23.54	25.64	54.4	14.48	30.26	60.62
72.67	61.59	92.11	37.72	92.11	92.11	37.95	72.28	87.64	73.83	92.11	57.16	87.64	65.56	52.6	42.77	72.67	75.91	75.91	63.69	92.11	61.59	49.08	92.11
49.1	9.66	24.08	31.07	20.83	20.05	15.45	19.74	36.15	33.88	20.04	24.03	12.59	36.88	15.07	18.75	19.7	13.22	24.03	45.51	24.03	9.64	20.87	23.05
24.38	14.29	28.75	21.72	31.62	35.95	4.52	19.2	15.01	19.94	37.2	44.72	6.56	15.26	14.15	19.71	31.03	26.06	29.61	4.36	46.74	12.64	32.76	42.93
26.46	38.82	53.08	30.42	44.82	63.31	21.51	50.72	28.99	12.11	44.64	20.55	49.85	43.85	31.64	29.62	17.64	11.64	33.66	32.33	43.85	5.68	16.74	63.31
39.66	28.17	38.93	29.17	33.12	47.98	28.17	100.0	42.61	39.66	100.0	46.26	14.75	26.22	14.35	15.66	26.15	10.7	31.33	11.45	47.98	15.66	28.63	14.39
22.63	32.63	33.33	38.45	60.25	51.63	26.92	76.91	31.57	14.65	76.91	42.17	35.62	14.6	36.24	38.33	37.7	30.92	40.38	20.08	76.91	19.15	49.74	66.16
15.44	18.94	14.63	16.46	49.87	46.78	27.14	60.22	20.18	14.15	42.62	34.89	31.1	22.69	12.25	22.44	24.21	14.02	37.04	53.09	25.89	26.13	27.51	32.85
35.98	9.37	32.54	31.51	38.8	48.7	43.89	35.46	49.08	32.59	49.08	49.08	31.32	42.92	37.24	49.82	60.03	21.32	33.57	51.09	49.08	26.88	37.74	49.08
24.93	33.26	60.15	33.18	62.09	33.63	11.8	67.14	29.89	6.11	71.67	47.17	34.03	34.75	50.91	54.8	41.97	33.08	26.5	5.93	74.42	32.55	26.77	26.77
8.23	26.28	17.12	14.05	44.66	46.91	20.71	25.17	24.35	26.28	32.14	15.02	7.94	15.58	17.31	42.29	9.94	7.35	36.29	11.04	33.17	16.14	44.15	32.09
61.48	61.48	38.14	59.46	14.63	64.14	13.33	55.33	20.46	52.19	42.61	27.56	14.63	30.33	16.24	21.45	14.63	15.73	12.87	12.96	42.61	23.45	38.14	64.14
13.97	13.97	26.23	25.66	18.55	6.78	16.69	38.43	24.83	7.51	26.12	8.1	13.09	6.11	6.29	10.96	19.18	26.15	4.38	6.11	26.12	16.17	9.2	35.65
25.79	22.22	28.57	33.54	39.77	29.77	17.3	40.24	22.81	29.94	32.79	33.96	25.33	21.23	35.35	40.73	28.54	27.46	33.88	25.3	32.5	26.56	33.27	36.55
13.62	1.59	21.66	40.59	42.46	30.29	12.31	80.2	39.32	12.68	64.69	54.04	26.89	25.42	19.45	24.99	23.58	10.01	11.13	43.87	80.96	6.55	21.18	70.15
7.57	20.58	26.89	12.05	12.05	16.19	6.7	60.94	4.4	6.95	60.2	16.19	3.8	6.69	26.23	6.94	6.79	15.94	32.54	11.71	51.17	6.31	12.8	51.2
39.88	29.08	47.91	47.91	62.73	47.91	11.15	60.32	30.75	29.74	77.78	60.32	47.47	44.48	32.7	61.28	37.82	14.96	24.46	76.7	60.32	47.03	47.47	62.9
6.59	5.09	9.1	7.73	5.75	11.64	7.71	6.72	5.11	5.09	13.32	8.51	7.44	6.02	3.31	9.15	7.44	3.42	7.44	7.68	14.25	9.15	7.44	14.25
9.15	5.82	8.86	8.85	7.7	6.18	7.66	3.24	13.93	19.02	7.7	7.66	7.68	6.18	1.11	8.85	7.7	7.35	8.85	3.23	14.34	8.86	7.66	7.7
32.65	25.22	61.06	52.8	65.9	59.19	21.5	65.9	65.9	37.28	78.91	65.9	24.42	36.55	38.34	53.65	63.96	49.95	61.06	7.3	63.96	9.11	63.96	63.96
42.72	44.53	45.48	52.28	55.43	48.6	36.84	58.78	31.34	29.28	69.06	48.28	39.46	43.01	37.17	53.61	47.41	45.14	53.01	47.6	60.39	36.82	46.85	60.39
36.01	50.24	64.23	58.57	58.57	59.98	27.69	58.57	51.42	51.42	64.52	64.23	64.49	44.82	36.99	64.23	64.23	64.23	36.19	54.12	64.23	64.23	58.57	64.52
22.18	26.28	39.08	28.17	33.42	27.76	32.5	42.37	20.4	21.04	40.8	23.23	22.73	36.76	18.4	36.2	25.63	22.71	23.6	7.13	36.57	38.94	35.36	30.97
29.21	27.56	28.74	15.86	37.43	24.55	32.96	30.4	18.12	14.38	35.27	30.89	13.18	21.53	17.81	30.41	24.81	17.15	33.5	21.66	32.88	18.22	34.01	43.6
7.32	9.83	25.46	31.56	43.66	33.3	13.59	36.24	17.74	24.14	35.15	38.79	26.7	8.91	12.02	48.21	22.12	11.54	28.4	9.24	37.17	7.95	13.59	30.47
11.81	55.73	35.64	54.81	51.56	54.81	55.98	67.9	59.14	57.12	55.98	60.24	57.58	35.64	43.06	48.36	54.81	46.77	48.36	21.91	65.04	54.27	44.39	57.58
12.38	13.25	19.7	34.38	28.63	33.98	13.5	39.33	16.6	8.36	52.09	13.47	16.33	9.38	8.97	8.73	12.96	9.01	13.23	9.42	39.33	13.22	16.34	51.28
30.62	32.9	15.5	61.05	61.05	61.05	57.74	80.03	13.32	16.58	61.05	61.05	14.25	15.5	28.94	61.05	61.05	61.05	37.68	3.01	80.03	27.56	80.03	61.05
33.23	44.28	38.71	38.29	66.86	59.94	49.47	58.86	30.67	33.09	66.05	35.34	53.07	50.18	43.85	35.27	40.28	18.63	54.45	51.32	75.1	46.72	44.27	53.56
10.96	22.21	32.2	23.3	41.31	44.29	10.58	45.75	8.3	21.88	45.75	25.69	33.51	34.57	17.55	45.75	25.67	11.79	11.04	41.63	48.37	25.54	22.24	32.41
5.61	5.61	13.74	8.8	19.71	7.44	6.72	16.59	23.95	4.29	12.31	7.87	16.35	4.13	5.61	8.18	14.96	16.18	21.63	8.5	21.17	5.76	17.28	13.25
38.5	46.85	50.7	38.74	38.74	30.32	38.74	38.74	36.05	38.74	28.04	42.31	35.0	36.05	20.04	36.05	30.13	37.26	35.83	61.37	30.32	58.31	65.95	28.04
23.34	26.12	33.54	34.26	36.97	18.04	31.01	40.92	16.48	21.62	31.72	38.76	20.59	39.72	29.76	53.23	19.22	43.08	39.74	22.15	32.15	12.58	30.33	24.37
51.06	42.59	54.17	44.27	87.25	64.71	60.68	79.35	15.6	56.15	68.88	68.88	20.93	21.36	73.44	64.0	59.46	27.85	45.73	42.66	36.95	12.68	77.39	69.41
9.64	11.73	20.22	18.2	30.54	45.42	16.48	62.16	20.54	20.06	53.68	23.6	29.04	10.35	8.06	19.02	12.83	8.32	20.94	12.81	50.25	14.91	25.59	61.49
26.39	40.97	44.01	26.28	46.91	44.17	36.23	51.2	43.4	21.25	54.0	43.05	34.56	27.35	15.2	44.17	42.0	35.51	29.75	18.08	51.34	21.96	34.09	25.6
23.13	13.44	36.96	28.77	38.22	30.99	10.34	50.37	32.69	25.7	40.7	24.08	25.82	17.53	10.91	23.1	20.92	22.93	25.82	11.96	31.83	12.32	17.11	33.5
48.95	51.0	51.85	35.82	61.4	59.57	59.42	54.53	54.39	51.85	67.25	51.16	54.39	41.04	5.14	68.48	58.53	10.33	53.71	62.49	65.54	54.39	53.65	65.54
4.94	3.93	13.53	12.54	34.67	15.92	9.29	47.22	4.16	19.7	33.87	25.18	12.54	8.7	8.11	26.03	15.58	15.67	12.79	14.38	51.61	3.28	14.38	51.53
8.96	4.14	11.45	7.58	21.8	41.18	9.17	43.79	18.95	8.67	26.34	32.59	10.08	12.44	10.19	15.66	10.83	9.25	10.66	22.44	34.11	7.24	8.81	7.58
11.45	4.14	27.69	15.17	23.42	20.97	15.88	34.58	29.24	11.15	40.05	34.58	15.59	12.44	17.69	26.1	38.82	10.66	17.06	21.58	40.05	10.06	10.08	30.83
24.8	12.9	31.79	16.11	43.38	48.36	20.86	53.54	19.0	8.07	47.78	27.54	13.34	15.8	17.58	22.35	24.47	17.42	16.72	7.77	57.06	11.91	16.28	47.99
4.21	2.43	19.43	13.66	92.11	38.7	4.5	54.9	23.6	7.58	54.9	33.96	4.59	16.45	22.55	43.4	5.6	4.71	24.67	4.83	38.58	11.74	5.58	29.06
18.55	24.67	30.09	36.99	13.33	30.79	20.39	12.41	12.06	27.41	19.62	24.84	33.26	23.2	17.73	11.71	20.71	12.38	10.33	17.51	16.34	16.08	39.17	51.3
16.49	20.15	19.97	33.07	48.47	22.3	8.82	44.12	31.01	5.26	64.21	27.29	26.47	16.49	32.1	31.24	12.11	20.84	28.68	28.52	79.82	20.73	16.04	30.36
5.15	14.38	27.12	9.34	14.61	13.74	12.74	26.76	13.74	12.0	25.57	13.74	16.17	13.29	11.23	19.47	12.06	32.66	16.81	14.53	27.41	12.18	14.53	27.78
13.47	12.1	25.09	18.16	50.48	42.47	10.19	67.25	30.36	5.73	71.94	32.39	19.44	18.43	32.16	23.99	37.57	23.67	37.25	34.04	62.15	10.0	25.7	7.53
11.35	36.98	27.76	27.6	33.45	24.36	12.62	42.77	21.26	23.21	42.77	32.44	10.0	14.22	11.26	18.5	37.76	37.45	19.16	22.08	52.19	5.18	31.03	36.88
8.25	14.39	13.88	4.82	21.13	7.12	10.65	10.24	4.71	5.86	42.49	7.67	5.86	5.74	5.61	7.21	5.95	5.95	5.86	25.2	38.4	4.15	4.72	11.74
3.45	2.43	19.87	4.65	47.68	33.61	11.51	100.0	9.39	8.59	59.58	20.81	8.88	4.54	16.08	35.28	4.93	18.62	8.21	14.16	32.1	8.4	8.62	52.25
7.1	7.23	11.79	6.84	11.53	11.53	9.32	52.44	8.8	9.7	52.57	8.8	8.71	5.86	9.25	30.47	6.44	6.52	7.37	32.02	51.35	9.06	7.0	19.23
56.39	68.99	64.56	36.73	100.0	100.0	32.26	100.0	64.56	51.42	100.0	83.2	83.2	26.01	58.72	64.56	100.0	41.15	83.2	71.05	100.0	41.92	70.86	58.3
42.19	23.97	49.53	45.1	49.96	55.29	12.76	62.48	26.54	20.01	63.83	29.84	5.58	6.61	40.63	52.3	43.3	1.71	46.37	24.46	57.61	13.15	24.4	64.43
30.8	36.82	42.97	39.52	100.0	62.44	16.02	93.37	43.07	24.43	100.0	34.52	26.07	23.91	35.95	17.95	39.52	14.94	33.94	21.71	86.61	24.74	39.87	37.46
21.83	16.5	27.73	9.01	44.87	45.98	12.81	100.0	19.73	9.64	80.47	26.31	14.77	26.1	23.88	48.06	27.85	9.65	20.53	37.56	45.98	11.85	19.49	24.68
32.14	45.63	41.27	46.4	80.93	74.71	41.93	77.34	14.01	42.84	58.52	49.26	44.02	71.4	55.96	53.71	62.45	62.45	25.04	57.05	89.11	29.76	80.93	50.83
24.51	27.4	22.61	9.87	47.24	21.17	15.21	90.58	18.78	15.91	61.99	25.56	24.82	18.89	19.18	18.78	25.96	36.31	34.54	12.58	70.17	4.46	18.52	16.83
42.71	51.19	60.78	83.4	72.4	83.4	33.36	83.4	52.72	42.71	83.4	83.4	45.02	58.0	34.56	60.78	83.4	73.66	70.93	54.81	83.4	31.71	84.57	92.76
27.88	27.88	66.06	38.5	45.79	45.79	6.15	45.79	25.77	12.09	45.79	45.79	45.79	45.79	35.27	38.5	44.8	66.06	66.06	38.5	45.79	21.65	66.06	45.79
5.75	2.41	100.0	49.01	100.0	43.36	26.21	100.0	26.76	11.63	100.0	82.65	17.1	26.76	9.09	100.0	17.1	13.91	43.36	80.71	100.0	17.68	48.33	25.75
12.86	25.19	33.37	10.86	61.93	47.33	8.06	73.12	24.28	15.91	75.77	21.79	29.73	34.25	17.49	34.93	25.61	21.85	30.19	11.45	73.12	11.21	9.99	64.34
17.24	24.81	100.0	100.0	100.0	15.73	33.93	100.0	28.19	28.19	100.0	16.26	17.24	46.92	10.52	100.0	17.24	17.24	100.0	4.46	100.0	17.77	28.19	100.0
5.48	11.06	12.09	9.15	13.43	15.03	6.55	30.07	8.46	15.06	36.37	22.79	8.45	5.33	11.99	9.85	4.8	10.8	11.76	24.43	13.13	4.72	37.39	35.31
9.64	19.38	12.64	20.87	72.0	51.81	2.72	26.77	47.48	17.86	43.94	53.4	13.28	20.42	19.38	47.21	35.18	8.97	17.4	10.58	53.54	10.11	17.4	33.55
12.22	23.02	21.14	21.91	13.25	23.1	26.24	20.33	35.87	5.45	38.27	20.74	11.49	18.56	4.88	22.67	19.43	18.16	19.36	8.44	27.09	20.87	24.0	10.65
11.02	11.02	12.61	3.46	58.59	27.09	11.02	58.59	8.52	4.25	100.0	7.77	9.26	9.24	5.4	40.9	16.54	16.54	7.77	14.46	100.0	3.74	13.07	24.38
15.2	13.32	10.05	9.86	14.56	10.05	7.73	12.07	14.24	9.49	10.19	10.05	9.86	5.22	10.59	19.96	5.71	9.59	17.83	11.63	13.13	4.51	15.54	17.83
20.52	13.62	46.25	34.53	53.83	72.06	26.94	75.41	22.86	5.26	64.7	43.11	20.97	37.75	26.24	53.83	72.65	17.02	47.98	34.71	84.92	17.02	47.21	86.64
26.74	11.86	34.09	41.79	34.58	48.04	29.13	63.29	25.59	14.47	44.64	36.46	14.99	15.22	32.02	30.55	16.45	9.44	26.23	28.5	34.68	13.37	26.57	43.53
54.59	46.23	75.82	27.0	75.45	67.83	19.45	77.39	53.09	43.12	67.83	56.12	20.75	35.95	12.52	48.93	40.1	24.04	31.21	45.67	75.45	12.22	42.64	52.76
25.44	8.52	6.52	8.43	15.83	16.01	5.93	12.24	10.33	15.35	27.52	9.96	5.26	5.71	7.65	8.59	5.39	8.37	22.59	8.43	11.39	22.76	7.09	7.93
11.1	55.78	44.35	34.08	100.0	100.0	33.19	100.0	44.64	44.64	73.59	13.77	34.16	56.09	56.06	44.81	70.4	18.41	2.98	70.4	100.0	10.2	65.12	100.0
20.31	36.82	18.17	32.38	50.39	32.38	16.68	39.38	5.33	15.77	37.06	20.42	33.65	18.95	5.75	20.46	21.48	10.98	20.46	8.8	21.95	10.31	32.23	27.23
18.71	25.45	36.76	41.95	23.78	62.94	38.64	30.36	31.55	39.42	56.55	27.0	49.03	25.35	20.53	43.52	56.55	13.58	43.34	56.33	28.16	57.82	42.09	56.55
54.25	35.56	35.56	19.29	67.92	51.84	23.33	41.35	18.15	8.2	78.29	51.84	35.56	19.75	35.56	43.11	51.84	19.29	45.65	19.29	20.67	18.79	35.56	35.99
31.55	61.54	61.11	63.96	63.96	44.0	34.67	44.0	44.0	51.92	63.96	75.01	75.01	36.37	25.85	32.3	75.01	75.01	44.0	32.3	63.96	2.56	43.11	44.0
58.77	61.46	39.67	52.75	79.66	71.77	42.32	50.73	54.71	31.28	50.74	65.91	66.81	46.52	42.13	49.17	66.47	40.76	66.91	52.38	72.83	21.61	71.04	38.14
13.1	23.6	29.92	37.45	34.59	45.34	28.12	35.25	36.72	31.25	38.34	35.25	20.92	24.52	11.39	39.47	15.26	26.34	27.2	23.52	33.61	29.11	25.86	35.25
6.44	7.34	6.44	7.34	6.46	11.76	6.23	8.67	6.11	7.31	11.88	6.44	6.29	6.76	10.33	6.44	6.44	6.11	6.76	5.45	6.96	6.44	6.44	6.44
5.79	5.22	22.6	22.55	21.31	24.95	23.05	26.06	23.02	18.69	26.77	23.56	23.02	17.8	18.88	25.92	22.02	25.42	31.86	25.42	26.77	19.69	21.28	26.77
30.05	37.25	38.0	25.78	33.3	32.16	12.63	62.78	9.34	11.09	38.54	33.77	35.1	16.64	14.6	48.51	31.51	23.38	28.04	28.77	21.34	19.74	24.97	31.81
24.55	21.17	32.16	34.53	41.16	49.86	21.85	30.33	30.86	16.61	53.37	38.4	37.42	33.54	34.05	43.53	40.59	28.76	32.02	31.31	38.87	33.54	46.64	38.4
5.77	43.72	19.29	15.73	34.19	17.1	8.5	19.29	8.42	4.58	13.22	40.98	11.9	35.5	9.56	18.09	24.48	10.58	23.63	10.9	17.34	5.06	5.95	14.73
5.86	12.58	6.48	8.25	8.25	8.25	9.39	12.32	10.36	8.25	9.03	8.25	9.03	8.37	6.07	10.82	5.86	6.61	8.37	7.59	9.03	6.07	6.61	5.86
6.6	4.6	11.28	5.92	11.95	7.98	3.96	15.95	4.26	3.76	30.52	11.3	5.65	5.92	6.32	9.07	9.49	22.46	13.2	15.54	14.68	19.2	4.83	15.69
57.84	39.07	39.18	39.18	100.0	100.0	37.67	100.0	91.22	91.22	100.0	76.12	34.46	29.78	54.24	90.36	91.22	90.36	100.0	57.03	100.0	38.1	91.22	76.12
31.46	36.62	15.73	22.24	54.45	24.71	10.12	54.45	24.71	3.01	54.45	45.72	14.21	24.71	10.08	24.71	12.87	12.57	14.46	13.91	54.45	10.52	14.46	26.91
41.32	42.16	69.34	47.42	56.85	60.32	40.34	79.13	47.37	47.18	76.18	34.61	31.87	45.31	48.51	52.45	33.81	47.98	56.85	56.85	79.13	42.09	93.91	19.16
26.78	43.48	52.75	36.35	44.82	38.73	36.15	47.82	28.25	12.96	62.24	43.31	36.57	21.02	35.42	50.3	31.89	48.33	41.22	59.77	69.18	32.26	43.31	30.65
23.83	10.88	16.94	12.96	17.03	53.99	28.43	64.2	11.31	34.51	54.52	12.94	12.87	24.8	5.24	12.87	12.45	32.55	6.44	25.28	57.49	6.47	32.55	47.14
53.09	46.44	44.3	33.28	41.66	67.38	18.54	73.7	39.22	35.63	73.7	67.38	40.47	45.26	15.01	67.38	42.14	39.82	39.17	56.3	73.7	53.94	35.89	67.38
16.56	17.42	36.09	14.67	23.68	31.82	21.19	88.44	46.0	36.02	84.16	24.03	30.7	15.76	17.21	15.76	14.27	16.58	22.92	15.55	84.16	13.32	23.72	84.16
24.37	24.01	15.8	34.21	54.66	26.64	8.38	51.54	12.66	8.78	52.65	15.76	12.87	9.35	27.55	8.42	12.9	8.99	12.9	10.75	56.44	13.73	10.41	13.38
21.51	60.55	49.33	30.79	47.03	47.03	27.27	63.51	28.58	31.45	47.03	42.17	44.93	23.56	31.4	42.17	33.9	17.73	42.17	40.29	49.33	49.33	27.27	21.17
17.49	24.91	20.19	35.2	33.65	51.7	21.74	61.18	35.29	14.46	61.73	21.77	45.93	47.18	20.9	21.74	39.21	37.68	16.58	25.98	53.48	19.87	41.18	54.5
12.64	40.76	56.64	56.64	62.38	56.64	51.02	62.38	28.2	13.52	59.62	18.26	16.63	37.43	21.0	20.72	26.77	25.68	40.76	31.14	77.22	15.6	32.84	62.38
20.84	13.45	23.94	30.35	37.73	35.46	19.79	26.14	19.54	16.91	48.57	29.22	18.7	26.05	3.53	11.57	23.55	14.5	20.22	18.56	36.96	25.33	32.24	63.37
10.23	14.47	10.22	34.98	10.69	45.48	8.17	45.48	45.48	44.83	10.75	45.48	43.82	43.74	10.23	43.82	11.85	8.91	9.04	10.23	10.69	10.27	14.53	45.48
29.28	22.48	21.8	8.37	28.38	40.51	22.51	51.34	5.98	23.85	54.68	39.97	21.56	31.38	9.61	21.54	27.92	19.17	32.89	20.62	47.82	20.3	22.38	52.56
8.32	23.78	27.74	12.15	34.42	46.96	3.51	55.99	37.34	44.13	58.39	44.09	21.98	6.9	20.28	34.37	13.83	17.93	48.3	20.43	61.6	8.2	24.86	55.24
8.99	20.2	39.85	38.67	65.57	55.46	4.32	52.7	44.64	29.51	47.63	49.44	8.17	15.45	17.91	56.73	28.75	30.1	55.63	38.07	60.46	16.35	39.21	43.71
15.55	15.27	20.19	41.86	57.79	70.33	26.99	62.74	56.4	4.63	29.85	46.51	35.87	35.31	58.15	58.15	17.32	41.75	14.41	17.55	46.77	25.68	51.25	68.79
33.33	37.69	47.88	45.28	49.38	52.87	39.43	47.36	44.35	16.89	55.53	40.0	39.36	53.67	47.18	45.28	46.43	23.09	41.39	40.0	54.56	50.58	51.4	51.97
27.94	28.72	28.02	30.69	39.46	29.04	10.59	43.64	11.91	4.06	37.6	36.39	18.19	29.67	24.66	34.28	23.09	15.03	12.29	29.5	32.66	18.07	27.76	23.79
26.15	45.37	32.11	5.82	62.78	57.25	20.11	77.09	7.75	15.07	80.5	10.67	28.2	29.12	13.74	22.02	26.69	25.72	36.63	26.43	72.03	21.72	30.93	51.71
15.28	15.28	30.17	52.89	34.1	46.66	11.71	24.36	22.58	11.8	47.5	47.61	14.66	6.08	12.86	58.34	40.04	46.66	17.46	20.15	47.5	7.11	10.42	43.05
5.55	8.94	8.56	8.56	26.48	13.85	5.29	100.0	8.71	5.31	83.37	12.09	8.56	18.39	4.58	11.88	13.85	9.2	13.23	17.07	77.49	10.68	9.2	12.09
46.82	37.01	44.78	43.53	44.28	50.86	34.62	42.98	25.2	24.01	53.85	40.63	16.34	48.63	29.67	13.1	44.68	50.86	21.51	45.31	53.85	40.14	54.56	46.7
37.87	43.27	38.17	39.38	53.8	53.8	24.75	68.93	49.41	38.66	69.54	42.3	46.27	41.14	38.01	54.96	43.06	39.07	47.85	21.41	61.53	17.9	41.88	74.67
37.08	39.65	30.28	43.79	57.58	43.79	6.96	39.35	23.96	22.87	28.79	42.11	10.52	29.28	28.53	37.08	37.08	35.63	43.79	41.12	86.66	24.9	37.08	86.66
34.54	30.22	40.47	47.88	50.79	49.97	26.6	26.97	25.79	9.1	24.59	24.61	24.4	22.73	26.73	44.19	10.52	34.16	38.32	12.34	55.82	47.88	48.47	49.97
56.5	51.59	43.51	50.39	52.72	63.75	38.7	49.98	53.16	36.86	69.87	48.64	43.8	50.54	49.0	67.18	47.7	47.98	21.87	83.5	69.25	43.65	43.78	38.33
25.35	32.84	12.11	9.73	44.28	45.53	35.01	44.28	19.82	10.83	78.98	12.47	31.88	31.11	26.22	50.65	18.6	22.91	46.0	9.83	44.28	22.19	18.98	12.02
59.56	100.0	25.5	59.56	57.16	49.68	25.95	68.99	15.31	15.31	28.12	16.19	66.54	68.65	22.25	15.31	21.41	67.75	25.5	14.34	28.12	8.53	31.02	25.41
12.79	7.94	17.71	30.94	38.5	54.69	16.28	46.95	9.08	3.08	48.51	13.36	7.39	8.31	18.9	22.19	13.53	10.46	16.28	21.93	64.61	14.15	28.43	52.51
28.33	33.21	10.13	21.09	36.81	18.85	3.75	36.34	21.09	5.92	36.81	39.17	16.62	8.07	5.31	31.18	12.19	16.2	27.94	22.4	33.9	23.74	28.06	36.81
26.91	28.92	100.0	76.12	100.0	84.24	15.13	100.0	40.9	17.47	100.0	84.24	18.0	13.67	23.69	84.24	84.24	54.45	22.24	45.65	100.0	28.92	22.63	100.0
15.73	45.26	62.63	15.73	84.24	68.12	23.9	84.24	45.26	45.26	84.24	68.12	45.26	13.07	31.01	68.12	68.12	16.26	68.12	58.59	84.24	15.73	42.12	45.26
23.89	26.94	14.67	37.57	17.61	33.96	10.77	11.15	16.17	22.96	11.02	23.62	16.81	16.92	36.28	15.64	28.53	22.34	17.47	15.07	10.82	32.13	23.1	15.05
22.72	22.72	20.91	22.72	100.0	25.45	21.02	100.0	21.87	9.24	100.0	20.91	21.02	22.72	21.65	24.71	21.02	24.71	20.91	20.91	100.0	22.72	24.71	24.71
18.17	17.18	63.89	63.89	49.25	66.75	44.9	82.42	66.75	47.09	82.42	44.99	59.98	72.42	46.51	49.25	21.93	14.46	35.66	6.02	49.25	38.67	49.89	49.25
6.37	22.88	24.49	21.63	39.97	54.15	24.49	53.16	30.92	14.66	51.04	31.02	22.64	20.24	17.24	33.31	15.48	17.13	17.54	34.11	53.18	22.64	22.35	51.78
15.91	26.58	36.62	23.58	13.83	12.45	6.75	7.47	11.64	35.56	22.89	12.45	26.58	10.52	18.17	24.02	20.33	28.03	36.62	28.66	12.87	21.97	24.02	18.21
30.56	25.1	33.33	36.63	48.69	45.77	31.92	85.39	27.72	23.38	61.05	47.96	30.11	20.92	20.87	36.49	26.31	29.72	37.03	37.72	67.47	12.97	23.99	66.92
47.87	42.59	46.55	60.53	60.53	61.4	26.24	45.73	60.53	48.6	61.4	61.4	41.0	42.59	28.09	47.87	45.73	41.69	61.4	60.53	61.4	5.1	47.87	75.52
23.53	23.1	20.7	26.58	36.89	16.81	17.25	40.8	13.29	12.05	66.65	27.61	18.77	6.75	7.99	11.19	16.45	8.99	7.07	20.08	37.94	10.82	29.65	42.04
7.15	31.91	27.33	21.38	50.62	33.98	15.46	45.81	26.35	35.51	46.26	24.51	18.97	45.81	12.68	24.88	19.88	17.01	22.53	42.44	32.34	32.54	41.13	23.77
45.86	22.5	50.45	29.76	62.07	50.53	27.68	72.39	36.26	15.84	60.61	38.49	32.08	31.37	37.53	50.56	49.14	42.62	39.88	31.62	48.86	26.73	30.11	35.94
23.09	28.04	26.54	25.05	58.4	63.89	31.18	64.49	8.29	8.07	72.88	10.88	8.29	9.98	21.29	33.62	21.45	10.56	15.61	28.2	64.49	17.84	25.9	39.42
23.8	33.18	70.64	48.43	78.09	78.48	38.56	63.09	60.23	44.73	89.42	89.42	34.13	25.88	51.3	64.86	57.19	25.21	23.42	58.46	85.31	36.41	35.63	85.31
