CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
4.81	2.34	4.81	24.58	13.81	7.37	6.64	8.04	6.02	15.02	8.31	5.02	15.66	3.55	8.81	6.56	5.4	5.63	6.72	5.54	6.55	4.62	4.61	10.83
32.77	61.42	41.58	38.31	41.58	56.01	19.71	56.01	58.67	14.01	65.04	56.01	37.84	53.88	17.8	56.01	62.89	39.65	38.1	26.57	53.4	34.63	43.08	56.01
51.77	72.73	80.0	58.77	77.0	74.42	45.41	64.33	32.0	46.78	77.95	65.68	64.42	61.62	37.34	53.01	63.34	45.55	35.82	54.53	79.56	58.16	46.15	71.45
39.85	59.75	56.81	64.14	56.81	83.71	19.58	64.14	64.14	56.81	83.71	83.71	81.54	46.86	26.15	64.14	64.14	42.61	64.14	57.31	64.14	20.66	42.61	64.14
10.97	6.13	10.78	14.42	10.78	14.16	10.65	14.16	6.13	6.13	14.16	14.16	10.78	10.65	2.26	10.78	8.51	8.51	6.13	13.05	14.16	2.87	10.78	14.16
13.95	33.53	37.99	43.06	46.06	41.07	23.33	24.25	19.71	17.59	30.55	30.13	18.92	25.48	34.28	42.14	26.46	20.91	19.18	29.62	22.95	11.68	34.28	29.04
1.92	17.24	5.06	6.75	40.9	17.1	3.21	12.57	13.67	3.72	13.67	8.91	4.62	4.25	2.86	17.24	4.79	32.65	25.21	17.24	31.46	4.25	20.1	9.08
11.24	4.47	4.78	11.87	12.91	11.81	4.54	11.24	11.45	4.26	11.81	12.0	11.08	11.45	6.79	5.36	11.55	4.53	10.15	5.73	17.02	11.43	11.23	5.03
28.2	44.01	29.31	39.21	49.29	56.89	29.89	57.91	46.91	29.99	61.82	48.46	61.41	31.51	57.78	53.49	59.08	38.28	46.81	24.19	54.93	26.32	43.81	37.44
55.95	40.77	47.14	59.75	59.94	51.18	19.27	69.04	31.06	14.75	77.49	47.8	35.81	39.06	28.97	27.79	39.11	33.02	33.79	50.07	50.88	37.97	27.5	43.06
28.35	13.54	50.49	34.1	52.82	51.7	31.18	54.52	41.6	12.58	62.64	49.59	27.65	38.15	37.36	54.84	37.13	38.36	30.36	52.74	60.11	27.21	30.7	64.55
5.09	5.07	28.03	23.57	17.87	22.92	24.25	25.37	24.39	6.85	23.71	19.82	27.83	31.55	8.29	22.95	26.89	20.37	24.36	6.96	24.94	6.17	11.57	22.71
14.05	10.93	18.33	18.95	18.95	18.46	20.19	18.95	13.26	15.46	18.95	60.29	20.11	12.58	15.42	20.11	18.46	17.92	20.11	14.79	17.51	13.26	20.11	18.33
7.69	11.19	34.69	24.93	11.22	34.69	25.0	34.69	31.65	15.31	34.69	34.69	11.22	9.73	18.92	34.69	39.83	31.73	34.69	47.44	34.69	9.35	70.16	34.69
48.78	40.75	21.98	36.11	27.24	45.37	10.79	41.23	35.06	25.24	34.82	42.96	25.76	12.71	29.63	26.21	34.68	25.94	31.87	29.82	31.0	30.58	38.35	31.24
7.69	11.25	9.97	9.88	10.27	11.33	5.85	10.27	11.79	8.42	20.58	6.71	6.52	11.28	5.82	4.13	7.74	4.25	8.07	12.24	13.78	7.77	8.38	14.89
28.73	33.37	30.58	23.01	26.64	38.13	16.04	39.37	16.62	21.29	47.37	23.52	11.62	24.94	8.55	26.61	18.44	10.26	18.09	24.91	36.42	17.55	15.92	11.39
40.86	39.15	22.57	28.01	38.93	43.7	40.46	35.88	32.53	24.32	56.92	65.85	50.59	27.33	44.02	28.04	53.56	43.31	45.75	37.63	50.85	41.66	41.66	54.7
22.93	21.06	59.33	55.87	59.33	47.35	28.95	47.35	33.41	25.74	57.7	37.2	33.41	51.77	35.7	59.33	49.4	23.56	33.53	38.16	47.35	16.96	24.98	47.18
18.57	26.26	21.49	7.67	27.92	26.5	17.86	24.64	26.7	35.94	23.9	32.57	22.15	21.25	38.41	37.23	34.29	15.6	20.33	20.77	30.47	12.09	27.42	31.0
34.58	25.41	41.72	15.68	59.5	43.19	11.81	69.93	9.97	1.98	71.0	37.82	29.71	30.42	3.94	31.21	13.99	8.55	27.36	29.67	52.76	7.97	28.9	69.93
14.2	10.29	5.09	7.61	5.55	21.18	14.86	22.28	13.49	13.89	17.42	29.42	8.42	15.44	7.74	14.57	14.6	6.96	18.68	5.39	33.08	13.69	20.68	17.89
20.33	1.53	17.09	13.95	16.28	16.42	16.56	18.12	11.82	8.37	21.49	19.86	13.82	32.89	14.75	17.52	23.96	39.25	18.06	1.58	21.49	25.55	33.95	11.21
28.09	20.25	17.72	33.7	49.37	30.12	17.36	20.62	24.84	7.17	42.57	18.74	27.61	16.18	40.6	39.35	49.79	32.91	24.64	24.94	25.81	31.69	45.63	25.81
34.79	8.33	22.23	8.36	26.51	22.23	15.31	17.1	31.17	15.31	22.23	15.31	17.1	7.86	17.1	22.23	10.77	17.1	20.33	47.59	22.23	13.15	42.5	22.23
21.62	13.6	23.71	41.47	41.47	41.47	2.56	41.66	39.88	19.29	52.05	41.47	36.75	26.24	24.77	32.66	36.75	36.16	39.77	32.66	52.05	16.66	23.71	23.71
39.28	14.78	100.0	27.59	27.59	100.0	9.91	100.0	27.59	27.59	100.0	27.59	9.91	27.59	27.59	100.0	9.91	9.91	27.59	27.59	70.71	65.8	27.59	27.59
19.47	18.1	27.57	34.16	19.0	25.12	29.58	19.45	34.94	12.3	22.51	38.7	33.0	10.79	32.39	29.67	26.54	4.48	20.77	19.74	37.51	8.92	10.36	11.7
36.72	38.16	4.93	15.85	59.0	8.91	23.46	41.72	47.99	15.85	9.43	8.91	15.85	26.31	11.63	15.85	8.91	4.93	18.36	9.43	41.72	9.43	18.36	18.36
51.36	34.35	60.82	42.14	53.94	39.8	31.13	49.61	18.04	12.75	47.64	25.13	26.46	46.7	39.91	19.41	25.13	13.89	40.5	22.03	43.85	17.32	45.14	49.01
0.16	6.24	8.69	19.73	33.26	24.7	3.78	27.9	10.46	5.76	19.74	12.43	10.3	8.68	14.03	25.47	6.62	5.42	3.24	7.9	21.78	1.78	10.45	28.48
21.79	33.28	30.95	34.6	37.04	33.57	32.8	48.69	61.66	32.14	55.99	47.99	57.8	19.71	31.88	38.21	32.64	24.05	32.57	29.87	62.67	39.75	36.82	59.01
13.54	8.11	24.69	47.67	37.84	27.26	10.77	57.8	11.51	14.42	57.07	53.83	14.42	2.58	5.83	40.09	20.23	6.16	20.26	36.03	22.42	9.57	10.67	31.55
20.14	22.78	34.05	28.75	39.52	47.62	8.56	48.16	35.69	36.54	36.49	30.91	36.81	16.24	24.94	37.69	21.29	26.39	27.93	22.13	38.68	23.5	38.61	35.68
14.67	13.29	25.38	23.3	28.31	33.17	10.44	36.54	26.78	14.33	36.52	15.33	13.12	24.26	17.59	33.66	17.28	2.91	23.11	18.05	40.9	5.17	12.19	41.81
20.09	7.29	24.32	24.35	41.11	24.32	11.2	49.23	23.68	21.52	57.75	25.53	24.04	12.75	18.76	24.04	23.71	8.26	24.04	11.07	57.75	8.39	21.94	40.63
24.55	12.99	12.19	29.96	52.95	31.57	11.74	54.53	26.03	12.48	39.4	26.14	30.02	8.38	25.41	52.77	37.91	34.55	36.41	49.46	62.01	35.7	10.74	54.18
48.88	54.13	31.23	48.61	43.52	45.24	39.32	75.14	33.09	7.23	64.12	40.15	33.61	42.46	12.73	35.19	52.51	20.25	30.8	48.16	88.12	25.3	55.78	27.04
20.16	19.57	20.16	20.47	21.66	22.79	20.16	13.8	19.0	20.39	22.01	22.67	19.04	12.02	17.29	22.67	22.79	19.01	32.22	27.16	22.01	24.39	22.37	22.79
69.31	59.15	82.65	67.03	100.0	73.49	32.65	100.0	67.03	67.03	100.0	100.0	100.0	73.69	59.69	73.49	100.0	100.0	100.0	4.02	100.0	75.39	100.0	100.0
42.33	43.44	42.83	46.73	63.26	44.98	19.29	61.25	39.09	40.79	63.26	54.21	29.16	9.5	27.57	41.93	32.84	20.99	41.61	1.18	52.55	23.97	53.92	49.21
30.62	34.93	18.63	21.28	36.75	37.22	16.72	30.4	38.34	21.89	35.85	14.87	44.48	15.21	6.89	34.97	18.65	28.81	27.67	19.63	42.5	21.29	19.23	31.37
28.08	24.82	22.28	43.77	22.7	34.11	20.65	37.42	28.35	16.13	32.11	16.37	28.35	14.83	20.33	28.88	23.03	9.76	30.11	28.36	28.35	7.63	15.52	32.11
25.54	18.29	30.41	13.53	31.86	30.19	5.15	43.27	16.87	21.23	32.91	35.24	32.22	21.02	34.85	16.87	15.58	20.84	17.83	5.7	34.82	22.87	30.84	21.77
17.13	29.86	24.6	25.61	20.33	16.47	20.66	34.18	10.41	20.84	37.74	26.3	11.34	22.1	21.85	33.64	21.13	17.99	23.44	15.55	20.34	11.64	22.16	29.64
8.23	8.81	8.56	7.76	49.79	39.82	7.76	40.21	58.54	12.85	58.54	58.54	8.56	25.54	15.45	49.79	40.21	40.21	20.59	27.07	39.82	8.56	8.56	58.54
15.73	7.37	10.58	37.52	38.28	51.09	14.96	64.87	38.28	6.46	74.44	19.41	6.61	37.52	9.23	28.73	28.73	8.81	31.87	1.51	72.1	21.18	34.67	10.11
35.56	22.36	44.5	33.37	79.66	50.82	37.57	85.79	32.62	50.82	68.99	44.5	22.54	45.81	25.66	32.76	23.83	28.78	31.05	6.07	79.66	37.26	25.38	23.83
10.01	6.01	12.21	6.24	36.54	15.13	10.1	18.16	15.14	3.38	17.82	7.98	4.56	5.39	18.97	24.22	14.78	18.06	16.9	21.46	13.8	6.46	4.85	17.84
32.71	32.05	16.03	21.08	27.61	55.9	31.31	56.72	19.69	18.97	49.76	30.42	25.32	24.65	34.99	22.58	34.63	2.9	12.1	8.16	20.41	33.15	21.58	37.26
13.6	8.2	25.57	7.09	10.78	24.44	4.72	37.38	9.89	24.54	24.0	11.74	7.98	6.53	12.14	13.38	6.91	3.59	10.95	8.94	24.25	15.22	12.52	14.1
26.27	49.64	46.81	38.89	51.34	56.07	38.0	67.19	51.34	38.51	58.05	51.72	44.05	33.91	37.95	34.37	36.98	44.26	28.37	49.5	37.07	36.26	51.34	51.34
25.48	37.42	28.68	32.8	56.82	57.89	24.01	57.89	32.64	25.56	51.67	40.99	59.42	34.33	18.07	46.4	33.04	31.85	47.1	18.64	26.61	22.32	63.98	46.46
28.34	24.73	19.13	35.1	37.28	30.22	36.67	38.88	21.82	18.61	35.3	29.49	17.62	18.66	39.19	39.31	35.26	17.41	30.68	28.55	30.64	25.24	38.7	31.12
11.77	26.68	17.54	24.69	24.69	21.64	27.66	30.9	6.25	5.44	32.49	40.28	13.64	10.06	28.1	24.76	17.0	13.84	6.29	15.82	32.49	7.56	14.8	6.46
11.0	21.67	14.65	26.22	26.89	26.13	6.73	22.27	13.99	13.7	24.8	15.68	13.9	23.01	9.72	13.99	24.32	3.3	7.21	5.92	33.62	5.91	18.97	23.91
16.79	32.3	19.78	19.78	19.97	23.75	23.75	23.75	18.71	17.1	19.39	19.97	20.5	19.39	7.99	32.3	23.13	32.3	23.75	23.75	19.97	16.5	23.13	11.95
35.21	47.79	51.31	36.08	50.59	48.84	45.0	66.18	48.84	36.08	53.12	49.63	48.84	21.28	12.14	48.84	44.27	41.67	57.85	44.34	54.12	53.31	48.84	62.38
14.44	48.02	26.72	44.43	33.9	44.77	24.77	38.06	34.67	9.57	61.0	37.52	29.91	20.38	38.43	16.53	34.67	6.25	40.21	27.1	44.66	45.24	33.39	25.63
24.54	27.18	37.19	24.3	43.5	31.54	9.9	47.87	21.71	24.82	50.39	36.37	21.6	17.36	25.22	18.62	23.66	9.79	46.83	20.11	36.25	11.59	24.5	33.45
29.15	30.41	41.43	62.22	65.7	45.24	13.67	63.94	15.64	22.78	66.81	30.3	19.99	33.36	9.19	36.1	9.5	4.96	39.09	19.23	76.77	25.75	17.48	66.91
44.73	32.74	22.59	41.42	51.16	30.85	17.18	18.73	19.16	30.79	31.46	21.66	20.83	20.41	22.42	28.62	20.87	22.64	22.39	23.13	24.59	30.64	47.46	20.49
23.37	7.1	13.16	14.35	33.53	30.9	11.09	31.34	25.68	11.72	26.05	11.8	11.79	10.96	9.45	7.0	24.99	12.56	11.94	8.57	28.2	12.42	25.68	29.87
17.4	22.42	13.67	19.67	21.4	36.36	21.4	23.46	21.4	5.3	43.44	39.55	19.67	3.74	15.14	21.36	21.4	23.46	17.4	11.63	23.46	18.8	21.4	18.8
19.3	41.18	47.63	56.33	66.73	71.6	5.68	71.89	5.88	5.08	83.94	32.76	44.4	38.24	7.68	19.75	18.49	14.75	12.57	2.56	44.4	8.49	11.66	43.52
68.9	51.43	54.92	64.64	100.0	84.78	22.53	93.91	51.35	51.97	100.0	81.67	55.08	68.9	51.39	52.02	68.9	50.85	60.3	52.6	100.0	49.64	48.92	61.7
9.35	6.71	5.34	6.71	23.75	15.36	4.39	14.59	5.45	5.16	28.11	21.01	21.73	6.71	18.71	15.53	26.39	7.87	4.9	17.26	6.81	3.41	7.65	26.72
24.1	28.5	25.55	56.03	45.49	33.99	34.83	55.52	31.88	4.56	47.32	21.98	19.11	41.62	31.4	24.35	24.85	17.32	30.28	25.09	41.39	34.83	25.87	32.58
17.44	17.06	9.38	9.42	33.47	21.8	14.76	18.1	18.44	8.17	39.33	17.07	35.12	7.5	7.99	12.13	9.42	5.61	15.24	37.85	33.46	21.85	8.44	33.47
21.85	10.4	16.33	10.99	13.74	12.7	19.7	15.41	11.53	39.02	20.55	10.11	12.77	12.5	13.86	16.79	15.41	17.28	17.06	19.41	19.52	11.0	12.86	17.06
6.71	14.21	45.38	28.69	34.14	18.94	6.71	32.87	40.54	31.49	46.19	50.23	12.36	11.3	33.35	38.62	43.52	16.55	28.01	39.55	32.87	9.43	35.35	18.56
23.8	34.28	37.84	44.66	25.57	23.58	29.96	38.84	27.8	36.83	65.37	34.93	13.33	3.97	43.74	36.83	41.95	33.16	40.21	4.86	45.27	7.39	11.21	65.37
14.99	13.67	53.42	15.11	55.55	19.08	13.67	53.42	43.44	21.4	22.03	53.42	14.99	14.32	12.57	5.06	65.8	35.08	52.54	43.44	65.8	13.13	14.99	65.8
9.54	13.97	18.4	10.48	11.39	35.48	7.51	35.48	7.79	6.53	66.35	8.23	7.08	5.16	13.39	8.66	20.29	21.07	29.13	19.51	42.95	11.23	9.09	39.01
22.34	41.32	22.7	15.65	48.79	22.25	15.3	43.2	30.48	12.29	45.05	26.64	31.55	12.01	18.56	43.92	30.48	30.36	61.58	16.97	45.83	10.45	30.48	43.2
10.7	17.69	15.84	25.92	29.26	43.24	0.0	37.5	7.31	16.94	16.19	21.87	30.28	12.67	30.28	34.79	26.76	31.31	43.54	10.34	34.79	28.89	16.94	37.08
30.6	32.42	38.42	35.22	20.97	48.04	32.93	35.22	33.09	27.05	48.04	48.04	38.42	35.88	36.08	19.29	17.94	24.95	40.66	25.37	38.42	15.35	35.22	42.28
25.34	26.46	34.46	38.71	54.73	34.64	22.79	54.73	8.28	46.96	54.73	35.4	38.71	14.71	38.28	61.48	66.38	48.07	38.71	46.86	70.86	48.89	38.71	54.73
7.91	50.3	6.88	11.39	39.08	30.19	33.16	37.57	18.33	8.25	32.14	18.6	13.32	2.47	14.79	15.06	32.19	45.2	17.64	41.46	47.56	31.81	45.84	18.75
26.06	26.61	25.38	10.81	25.92	23.71	33.61	38.09	24.65	32.89	30.83	25.85	31.15	4.55	39.24	10.31	14.1	8.97	14.1	33.61	36.66	4.13	32.6	25.92
42.39	32.53	41.68	31.92	46.55	45.87	21.78	56.15	21.73	13.81	56.15	52.17	41.7	31.92	30.61	40.09	45.87	21.34	24.95	46.55	31.9	23.62	26.38	31.92
27.67	34.57	53.84	53.84	53.84	51.1	33.71	53.84	38.88	14.3	74.17	48.22	12.58	35.95	64.86	69.57	48.22	32.21	81.61	24.41	74.17	14.39	28.01	26.61
52.08	34.76	56.72	54.76	52.08	82.37	36.43	33.6	52.08	35.64	89.71	36.96	33.92	56.72	36.75	36.96	54.76	35.1	36.96	74.52	82.37	39.02	41.48	27.41
6.63	9.43	21.43	9.19	27.93	16.69	4.45	46.64	4.46	5.93	54.44	27.35	8.21	5.83	25.38	14.67	15.06	4.35	6.82	29.36	32.68	7.12	13.26	27.35
10.19	10.06	10.36	15.42	49.75	88.67	13.93	54.87	15.65	29.82	44.57	40.87	17.94	30.46	12.69	11.12	29.12	10.61	12.69	29.52	53.13	11.99	18.9	48.04
23.57	28.79	27.69	47.77	38.16	46.24	17.59	42.82	25.01	3.05	48.8	36.6	11.41	25.42	6.41	33.92	18.4	32.7	25.04	35.67	66.12	19.28	27.64	24.35
1.89	3.89	4.89	2.68	3.38	42.33	3.55	28.96	1.95	4.09	26.49	9.19	2.09	4.3	2.82	8.85	4.62	2.16	5.86	3.36	34.91	1.95	2.02	46.54
2.5	2.7	41.26	21.03	67.12	56.03	2.95	65.67	22.48	8.93	59.2	33.57	14.03	15.41	10.44	39.33	13.22	24.19	10.14	12.68	72.42	2.85	17.86	46.25
5.12	9.36	51.53	24.77	52.95	47.38	10.85	57.2	5.63	14.23	35.14	17.32	15.86	19.24	13.15	25.17	8.67	10.36	23.71	10.36	57.2	5.17	21.03	23.71
8.13	7.8	7.91	7.68	7.84	18.82	5.08	11.03	7.8	15.09	11.95	7.91	11.19	7.94	5.18	18.64	11.12	6.4	7.68	14.63	19.7	8.17	5.19	7.91
33.97	42.57	35.54	25.28	27.23	22.48	51.39	27.11	22.5	4.81	47.88	60.2	30.46	43.31	49.48	31.65	64.32	48.47	40.86	34.81	39.29	19.93	44.88	58.6
6.08	17.53	34.37	42.88	47.57	47.18	33.98	44.36	31.34	38.47	47.18	37.27	40.41	20.7	25.18	39.6	39.6	29.0	38.61	38.47	42.03	15.79	41.55	56.14
25.1	25.17	42.01	13.8	35.96	24.02	12.1	28.2	28.4	14.37	30.42	38.46	23.71	20.93	9.45	24.01	20.66	11.79	20.08	20.46	39.34	15.16	19.0	23.73
78.22	36.4	50.65	62.86	74.27	62.86	34.33	79.93	53.02	40.58	78.53	66.8	77.7	52.06	36.14	85.85	73.52	48.9	49.53	44.94	65.51	50.01	41.04	63.04
28.3	12.41	29.4	50.28	51.3	40.28	6.24	51.3	49.15	33.13	49.36	27.67	38.76	42.89	32.81	45.24	43.97	38.49	23.93	52.55	51.3	10.29	15.35	39.11
26.76	21.4	4.07	4.37	35.66	44.13	22.78	34.85	22.24	28.92	36.03	8.52	5.82	34.48	25.75	34.85	37.7	34.48	19.67	37.7	23.46	30.58	35.56	36.03
10.57	58.34	40.18	42.5	40.18	15.31	3.7	22.36	40.18	15.47	42.5	42.5	42.5	20.27	14.95	40.18	20.96	20.96	42.5	35.83	15.47	42.5	42.5	42.5
24.04	19.99	6.05	24.04	15.73	13.19	36.85	35.42	24.01	21.52	24.85	24.85	12.64	8.29	21.79	24.04	25.19	24.04	15.17	7.43	35.42	20.92	25.19	64.41
6.62	2.84	13.99	12.12	14.75	14.75	8.38	49.5	10.11	5.77	42.25	20.31	10.33	9.56	4.02	9.17	10.06	2.65	13.62	32.26	25.31	4.33	4.26	25.31
13.17	11.29	21.07	21.37	22.18	31.64	11.6	24.86	11.08	20.97	25.63	25.07	21.66	19.41	14.96	20.05	8.58	12.61	11.82	23.82	24.86	8.02	9.35	21.14
17.82	20.17	20.48	16.9	31.41	24.51	14.0	28.01	8.67	18.24	27.67	58.18	28.16	31.47	9.96	26.24	23.42	11.52	32.47	24.12	40.94	21.66	16.37	50.94
2.35	12.29	6.3	14.48	16.44	13.33	12.59	14.71	8.74	3.89	20.67	6.98	2.26	5.42	5.25	21.85	6.54	3.78	4.15	4.3	15.25	3.05	3.28	21.02
5.11	6.94	22.37	5.64	16.48	7.15	19.75	16.05	4.32	8.37	7.15	14.42	6.07	5.24	5.52	7.59	13.74	11.84	12.43	14.65	15.6	6.8	6.37	15.64
13.1	42.16	18.8	41.37	36.29	54.56	27.52	59.85	17.88	25.48	37.84	39.61	18.91	25.59	43.46	51.11	25.86	15.03	28.57	9.49	36.74	3.88	24.08	47.11
45.17	54.3	51.28	55.86	55.86	60.37	13.36	78.84	55.86	49.44	78.84	55.86	55.86	43.72	58.8	66.95	36.31	25.0	38.87	17.68	78.84	9.45	58.68	44.45
31.38	36.39	40.13	59.17	52.66	70.4	22.23	63.74	60.2	46.52	63.27	43.96	33.79	27.53	47.39	33.96	60.2	17.72	43.93	40.5	59.98	23.93	55.28	62.71
7.41	4.63	43.81	21.53	16.75	38.72	26.84	34.84	11.23	13.08	39.19	24.61	28.09	10.53	16.29	17.09	15.26	17.59	15.36	17.12	34.84	28.13	21.84	16.01
11.36	30.8	22.68	28.25	31.07	30.63	33.65	50.65	27.05	13.4	52.72	25.82	23.33	25.92	12.86	18.23	26.64	9.56	28.14	23.39	52.08	25.57	13.85	25.07
8.54	9.05	35.58	25.41	36.72	38.52	4.79	35.51	24.17	5.03	26.03	25.75	15.18	15.17	5.6	27.44	14.01	15.73	26.28	17.4	37.68	14.54	5.08	30.76
36.05	15.84	46.27	67.61	56.52	38.42	47.46	64.24	53.1	48.01	86.61	43.25	69.95	19.32	45.69	58.32	46.69	59.48	42.67	56.25	86.61	39.39	39.07	31.19
28.59	13.59	29.06	39.04	49.25	49.25	17.6	57.66	39.04	34.8	58.49	28.59	37.4	8.32	32.34	52.71	40.08	40.31	53.06	10.9	58.82	22.38	26.67	40.31
27.56	7.2	68.65	46.86	81.54	46.86	15.44	46.86	25.34	12.88	46.86	46.86	35.4	45.93	17.12	46.86	61.28	61.28	46.86	53.73	68.65	8.01	61.28	68.65
9.36	7.0	26.01	16.09	38.33	24.69	7.76	21.03	20.47	6.96	36.39	33.25	29.15	30.6	11.79	9.08	32.26	19.84	26.01	7.68	36.39	23.38	11.31	32.26
43.52	33.64	37.45	36.65	52.5	49.97	33.96	57.8	45.99	29.66	49.97	42.49	66.44	36.86	15.29	27.55	18.24	41.49	41.49	37.94	55.11	10.19	24.08	47.64
4.62	4.79	23.0	8.91	8.52	8.52	4.79	23.0	5.06	53.88	4.79	4.79	5.06	8.13	3.66	8.91	4.83	5.06	5.06	4.84	8.91	4.41	4.44	5.06
15.65	15.99	19.57	19.57	19.64	22.23	10.67	11.02	19.64	22.23	22.23	15.65	22.23	18.14	18.9	22.23	15.38	17.08	16.26	48.74	22.23	18.9	22.23	34.11
8.43	30.84	68.92	45.4	73.53	71.74	32.66	73.53	32.87	55.77	63.75	73.53	30.45	15.93	36.83	67.75	33.12	49.46	69.06	37.88	45.4	14.44	49.96	73.53
38.16	38.16	28.86	34.0	35.24	38.16	44.06	56.47	43.35	52.79	56.47	66.67	47.27	38.16	41.93	38.16	52.72	34.77	63.14	13.29	56.47	36.36	34.06	52.79
45.85	47.86	40.12	60.65	68.9	61.12	18.85	68.9	39.95	37.93	63.41	35.52	20.79	26.21	42.45	47.84	20.16	35.37	19.91	32.25	59.37	44.68	51.65	51.35
21.32	30.37	27.92	23.49	39.46	43.65	20.35	33.05	38.27	28.38	40.0	29.17	33.53	24.23	25.4	37.73	31.93	21.64	33.13	30.9	44.26	34.39	23.06	48.76
43.31	28.75	18.26	23.52	27.41	24.0	21.8	25.07	8.42	3.8	37.49	17.73	30.09	14.21	19.44	17.4	21.28	5.51	22.93	13.44	37.49	16.02	30.34	39.24
30.99	34.43	23.3	35.19	48.75	44.92	26.87	51.4	30.0	30.21	52.7	22.36	31.5	19.82	25.12	28.02	25.05	42.45	36.45	37.85	56.2	23.48	16.86	31.29
9.17	36.2	35.39	46.94	49.13	53.68	17.17	34.7	40.13	29.55	45.7	49.17	33.7	28.51	27.77	46.07	27.05	15.58	30.83	45.34	56.51	32.03	28.17	49.27
14.96	18.73	26.53	16.92	52.51	33.7	13.63	28.46	11.13	14.52	32.89	33.65	22.35	16.59	8.69	36.26	8.08	10.77	13.8	18.97	18.6	8.22	6.63	21.66
21.38	21.72	23.77	32.28	25.69	26.31	24.05	34.72	32.62	26.21	40.19	26.03	25.24	28.76	23.04	24.75	25.6	24.05	24.86	23.97	28.7	24.57	24.87	32.48
6.24	16.22	35.62	11.75	31.0	15.13	30.65	55.28	15.21	20.18	48.52	3.96	21.84	11.32	6.18	12.54	10.77	3.75	9.74	40.44	74.61	14.64	32.46	19.1
18.22	8.22	50.83	33.32	59.2	58.64	32.87	68.4	44.83	17.65	58.64	68.4	40.81	27.24	39.05	61.37	36.93	11.75	47.13	10.99	56.05	12.31	44.53	56.05
51.84	55.0	52.63	43.2	75.39	57.31	39.67	56.11	42.46	54.02	57.31	62.9	46.76	62.9	26.82	74.71	53.09	48.59	44.13	54.02	83.94	24.71	57.31	68.53
17.57	4.89	25.51	8.42	47.8	35.32	26.22	9.55	24.68	17.32	22.73	28.69	28.69	25.51	6.16	17.32	12.48	38.61	20.51	33.74	17.32	4.03	16.89	17.32
5.88	40.21	17.62	15.72	60.57	68.9	16.94	43.79	19.35	15.72	67.71	22.91	35.22	8.84	18.51	86.12	13.26	42.57	60.57	68.9	66.06	87.62	50.35	44.5
53.91	16.59	60.48	37.11	43.32	50.98	64.24	60.93	65.06	53.43	62.89	50.98	43.46	33.87	66.12	37.49	43.42	26.39	44.13	44.44	42.9	49.03	66.6	39.72
13.46	22.07	27.74	25.76	59.78	43.26	39.69	38.77	20.81	22.89	32.69	42.81	37.15	38.02	28.49	40.56	46.74	48.11	30.68	43.7	38.02	29.8	36.66	48.3
17.49	26.07	24.4	35.96	40.45	33.12	17.29	78.96	23.54	15.41	77.71	50.61	45.56	25.96	23.31	33.63	51.71	12.98	23.9	30.12	49.16	24.23	29.72	21.91
23.73	31.48	59.99	54.73	54.91	40.02	13.76	72.58	30.09	15.56	63.72	35.0	36.24	47.69	22.8	34.51	31.02	10.49	41.41	23.83	49.91	50.48	45.24	47.03
17.65	27.81	55.67	43.93	42.61	57.97	31.48	48.24	50.44	41.98	77.82	31.57	56.19	44.51	16.52	41.26	31.02	12.89	37.11	44.51	37.72	35.66	24.74	52.57
27.85	27.81	55.67	59.99	38.38	41.21	23.07	72.58	32.29	32.03	63.72	26.77	38.07	44.51	22.53	37.25	35.83	22.77	24.79	35.48	58.75	10.01	25.27	53.08
43.99	52.63	36.83	42.52	42.52	59.11	12.88	53.76	36.88	32.0	59.11	38.62	22.94	43.43	31.96	59.11	50.83	54.4	47.43	48.64	49.79	44.53	55.07	47.12
19.89	38.81	34.79	58.28	72.86	37.26	18.53	72.86	24.52	13.46	72.86	72.86	21.78	58.28	21.15	38.81	8.62	15.43	8.6	13.94	72.86	16.72	15.43	72.86
15.74	16.34	15.84	18.09	18.09	18.09	15.58	17.39	18.09	18.09	18.09	12.04	15.81	4.52	14.21	23.8	15.74	15.81	20.01	18.09	18.09	15.21	4.86	18.09
13.76	53.33	32.41	13.74	23.8	7.46	11.95	23.8	27.07	18.84	13.74	13.76	13.74	18.95	12.09	38.63	23.8	8.31	7.73	50.95	23.8	8.31	8.82	8.81
23.48	6.53	26.49	52.59	44.09	8.01	7.57	43.79	27.1	22.79	53.86	21.6	19.49	37.08	23.57	23.82	35.83	10.78	27.13	21.75	37.32	9.07	35.74	35.47
20.99	31.71	48.27	57.05	47.82	11.42	9.98	61.55	31.29	17.48	64.13	43.5	31.07	28.56	20.14	43.24	44.5	16.27	38.09	38.69	56.81	34.16	20.75	39.57
16.87	39.7	47.02	23.32	43.76	49.63	29.42	47.16	54.28	33.0	44.29	33.17	39.97	27.55	41.2	43.45	38.72	33.59	31.96	38.3	54.5	26.92	36.76	49.47
